Zone.Code,Zone.Name,TDS,quintile
29UPJG,Trench,3.252162298,5
29UPJH,Vauxhall,-0.802902817,3
29UPJJ,Wateringbury,-3.683782337,1
29UPJK,West Malling and Leybourne,-2.901287514,2
29UPJL,Wrotham,-1.389895323,3
29UQGB,Benenden and Cranbrook,-0.87408174,3
29UQGC,Brenchley and Horsmonden,-3.202650758,1
29UQGD,Broadwater,1.200820417,4
29UQGE,Capel,-2.071423582,2
29UQGF,Culverden,-0.271700731,3
29UQGG,Frittenden and Sissinghurst,-2.897755882,2
29UQGH,Goudhurst and Lamberhurst,-1.49768788,3
29UQGJ,Hawkhurst and Sandhurst,-2.00994046,2
29UQGK,Paddock Wood East,-1.876512238,2
29UQGL,Paddock Wood West,-2.248013775,2
29UQGM,Pantiles and St Mark's,-2.776439344,2
29UQGN,Park,-1.616179859,2
29UQGP,Pembury,-2.165700591,2
29UQGQ,Rusthall,0.366044662,4
29UQGR,St James',0.605254884,4
29UQGS,St John's,-2.053019602,2
29UQGT,Sherwood,1.519607895,4
29UQGU,Southborough and High Brooms,-0.962599462,3
29UQGW,Southborough North,-2.767938184,2
29UQGX,Speldhurst and Bidborough,-4.593967363,1
30UDGQ,Bank Hall,5.635372241,5
30UDGR,Briercliffe,-3.919294811,1
30UDGS,Brunshaw,2.689286458,4
30UDGT,Cliviger with Worsthorne,-4.696398516,1
30UDGU,Coal Clough with Deerplay,-1.007895433,3
30UDGW,Daneshouse with Stoneyholme,9.268467134,5
30UDGX,Gannow,0.811490796,4
30UDGY,Gawthorpe,1.697008606,4
30UDGZ,Hapton with Park,0.367407029,4
30UDHA,Lanehead,0.131158462,3
30UDHB,Queensgate,0.849284807,4
30UDHC,Rosegrove with Lowerhouse,2.174251907,4
30UDHD,Rosehill with Burnley Wood,2.226989208,4
30UDHE,Trinity,3.34879316,5
30UDHF,Whittlefield with Ightenhill,-3.163140145,1
30UEFZ,Adlington and Anderton,-2.250557899,2
30UEGA,Astley and Buckshaw,0.490469812,4
30UEGB,Brindle and Hoghton,-4.732349921,1
30UEGC,Chisnall,-2.941736881,2
30UEGD,Chorley East,3.049832699,5
30UEGE,Chorley North East,0.498592857,4
30UEGF,Chorley North West,-3.473598907,1
30UEGG,Chorley South East,0.384502003,4
30UEGH,Chorley South West,2.329120841,4
30UEGJ,Clayton-le-Woods and Whittle-le-Woods,-4.014730526,1
30UEGK,Clayton-le-Woods North,2.077929148,4
30UEGL,Clayton-le-Woods West and Cuerden,-3.251209343,1
30UEGM,Coppull,0.072802503,3
30UEGN,Eccleston and Mawdesley,-4.540826425,1
30UEGP,Euxton North,-2.790486626,2
30UEGQ,Euxton South,-4.28259801,1
30UEGR,Heath Charnock and Rivington,-2.956918514,2
30UEGS,Lostock,-2.66667269,2
30UEGT,Pennine,-4.356597471,1
30UEGU,Wheelton and Withnell,-3.591905708,1
30UFFZ,Ansdell,-2.912512858,2
30UFGA,Ashton,-0.963637092,3
30UFGB,Central,1.099388476,4
30UFGC,Clifton,-3.319644045,1
30UFGD,Elswick and Little Eccleston,-3.051031908,1
30UFGE,Fairhaven,-1.420489424,3
30UFGF,Freckleton East,-1.860787824,2
30UFGG,Freckleton West,-2.647056305,2
30UFGH,Heyhouses,-1.597880083,3
30UFGJ,Kilnhouse,-1.953417757,2
30UFGK,Kirkham North,-3.669353863,1
30UFGL,Kirkham South,-1.231528935,3
30UFGM,Medlar-with-Wesham,-1.539942072,3
30UFGN,Newton and Treales,-4.122883078,1
30UFGP,Park,-2.765828739,2
30UFGQ,Ribby-with-Wrea,-4.397746352,1
30UFGR,St Johns,-2.219805015,2
30UFGS,St Leonards,-2.833320326,2
30UFGT,Singleton and Greenhalgh,-3.352142442,1
30UFGU,Staining and Weeton,-1.932618311,2
30UFGW,Warton and Westby,-2.343385955,2
30UGFT,Altham,0.057672416,3
30UGFU,Barnfield,2.372193605,4
30UGFW,Baxenden,-4.494241015,1
30UGFX,Central,7.957502764,5
30UGFY,Church,6.489310749,5
30UGFZ,Clayton-le-Moors,-0.321538934,3
30UGGA,Huncoat,-0.596080322,3
30UGGB,Immanuel,0.227450939,4
30UGGC,Milnshaw,0.91748327,4
30UGGD,Netherton,1.694138294,4
30UGGE,Overton,-1.370297482,3
30UGGF,Peel,2.444064895,4
30UGGG,Rishton,-0.566848891,3
30UGGH,St Andrew's,1.466519108,4
30UGGJ,St Oswald's,-3.526706587,1
30UGGK,Spring Hill,5.750697234,5
30UHGG,Bare,-1.41639426,3
30UHGH,Bolton-le-Sands,-3.973280487,1
30UHGJ,Bulk,3.118126729,5
30UHGK,Carnforth,-0.000676912,3
30UHGL,Castle,2.090870647,4
30UHGM,Duke's,4.291983678,5
30UHGN,Ellel,-1.679300918,2
30UHGP,Halton-with-Aughton,-2.20804536,2
30UHGQ,Harbour,3.655706784,5
30UHGR,Heysham Central,0.939340776,4
30UHGS,Heysham North,3.988561035,5
30UHGT,Heysham South,-0.737782854,3
30UHGU,John O'Gaunt,0.010610633,3
30UHGW,Kellet,-3.794494914,1
30UHGX,Lower Lune Valley,-2.335473853,2
30UHGY,Overton,-0.557687879,3
30UHGZ,Poulton,3.999429927,5
30UHHA,Scotforth East,-1.136000513,3
30UHHB,Scotforth West,-0.232741983,3
30UHHC,Silverdale,-4.246286648,1
30UHHD,Skerton East,2.358859497,4
30UHHE,Skerton West,4.41166801,5
30UHHF,Slyne-with-Hest,-4.068312326,1
30UHHG,Torrisholme,-3.190284705,1
30UHHJ,Upper Lune Valley,-3.880164798,1
30UHHK,Warton,-2.64568309,2
30UHHL,Westgate,0.968635815,4
30UJFW,Barrowford,-2.526340901,2
30UJFX,Blacko and Higherford,-4.883163308,1
30UJFY,Boulsworth,-2.472526376,2
30UJFZ,Bradley,7.424229184,5
30UJGA,Brierfield,4.581324076,5
30UJGB,Clover Hill,3.004621492,5
30UJGC,Coates,-0.95190275,3
30UJGD,Craven,-1.277872356,3
30UJGE,Earby,-1.060306345,3
30UJGF,Foulridge,-3.007805017,1
30UJGG,Higham and Pendleside,-5.556732673,1
30UJGH,Horsfield,2.488275152,4
30UJGJ,Marsden,1.164027707,4
30UJGK,Old Laund Booth,-3.644774953,1
30UJGL,Reedley,-0.335204921,3
30UJGM,Southfield,3.879100278,5
30UJGN,Vivary Bridge,2.881080768,5
30UJGP,Walverden,3.524711918,5
30UJGQ,Waterside,3.013616243,5
30UJGR,Whitefield,7.690379104,5
30UKFW,Ashton,-1.91489222,2
30UKFX,Brookfield,3.39411201,5
30UKFY,Cadley,-2.980683037,1
30UKFZ,College,-2.695829481,2
30UKGA,Deepdale,5.64867295,5
30UKGB,Fishwick,5.92627124,5
30UKGC,Garrison,-2.79466156,2
30UKGD,Greyfriars,-4.565192323,1
30UKGE,Ingol,3.072785739,5
30UKGF,Larches,0.756997111,4
30UKGG,Lea,-3.224530567,1
30UKGH,Moor Park,2.830957299,5
30UKGJ,Preston Rural East,-4.207331939,1
30UKGK,Preston Rural North,-4.944963032,1
30UKGL,Ribbleton,5.667739015,5
30UKGM,Riversway,4.147192531,5
30UKGN,St George's,7.029823878,5
30UKGP,St Matthew's,6.186181459,5
30UKGQ,Sharoe Green,-2.095069883,2
30UKGR,Town Centre,6.285411505,5
30UKGS,Tulketh,0.695520888,4
30UKGT,University,3.43656385,5
30ULGB,"Aighton, Bailey and Chaigley",-2.797875827,2
30ULGC,Alston and Hothersall,-4.464608333,1
30ULGD,Billington and Old Langho,-3.157255966,1
30ULGE,"Bowland, Newton and Slaidburn",-2.718189994,2
30ULGF,Chatburn,-3.49368231,1
30ULGG,Chipping,-3.14978661,1
30ULGH,Clayton-le-Dale with Ramsgreave,-5.072349948,1
30ULGJ,Derby and Thornley,-1.429521285,3
30ULGK,Dilworth,-4.2945144,1
30ULGL,Edisford and Low Moor,-0.128409241,3
30ULGM,"Gisburn, Rimington",-3.048761835,1
30ULGN,Langho,-5.545168229,1
30ULGP,Littlemoor,0.277239474,4
30ULGQ,Mellor,-3.24082494,1
30ULGR,Primrose,-1.62022648,2
30ULGS,Read and Simonstone,-4.97734711,1
30ULGT,Ribchester,-4.325357158,1
30ULGU,Sabden,-1.960837833,2
30ULGW,St Mary's,-2.927265212,2
30ULGX,Salthill,-1.504578699,3
30ULGY,Waddington and West Bradford,-4.902059791,1
30ULGZ,Whalley,-4.058653576,1
30ULHA,Wilpshire,-5.833783285,1
30ULHB,Wiswell and Pendleton,-4.23039775,1
30UMFP,Cribden,-0.961663462,3
30UMFQ,Eden,-2.146077326,2
30UMFR,Facit and Shawforth,-0.219947097,3
30UMFS,Goodshaw,-2.256662798,2
30UMFT,Greenfield,-0.930784898,3
30UMFU,Greensclough,-0.417153956,3
30UMFW,Hareholme,1.133581245,4
30UMFX,Healey and Whitworth,1.313584698,4
30UMFY,Helmshore,-1.623196692,2
30UMFZ,Irwell,2.40215737,4
30UMGA,Longholme,2.164541079,4
30UMGB,Stacksteads,2.430765337,4
30UMGC,Whitewell,0.750395014,4
30UMGD,Worsley,3.155089526,5
30UNFZ,Bamber Bridge East,-1.086168557,3
30UNGA,Bamber Bridge North,-4.562026418,1
30UNGB,Bamber Bridge West,-0.473155925,3
30UNGC,Broad Oak,-3.938889936,1
30UNGD,Charnock,-2.536686763,2
30UNGE,Coupe Green and Gregson Lane,-3.989657246,1
30UNGF,Earnshaw Bridge,-2.70353683,2
30UNGG,Farington East,-2.60848189,2
30UNGH,Farington West,-3.733551341,1
30UNGJ,Golden Hill,2.218180346,4
30UNGK,Howick and Priory,-5.469995894,1
30UNGL,Kingsfold,2.102963898,4
30UNGM,Leyland Central,-2.553377624,2
30UNGN,Leyland St. Ambrose,-1.936443383,2
30UNGP,Leyland St. Mary's,-3.844973185,1
30UNGQ,Little Hoole and Much Hoole,-4.32339421,1
30UNGR,Longton and Hutton West,-5.348835565,1
30UNGS,Lostock Hall,-2.847387973,2
30UNGT,Lowerhouse,2.830604275,5
30UNGU,Middleforth,-1.495449832,3
30UNGW,Moss Side,-0.936938968,3
30UNGX,New Longton and Hutton East,-4.929694633,1
30UNGY,Samlesbury and Walton,-2.362213681,2
30UNGZ,Seven Stars,0.304803184,4
30UNHA,Tardy Gate,-4.109409815,1
30UNHB,Walton-le-Dale,-3.93949217,1
30UNHC,Whitefield,-3.683128648,1
30UPGD,Ashurst,0.774203298,4
30UPGE,Aughton and Downholland,-3.241207859,1
30UPGF,Aughton Park,-3.854551815,1
30UPGG,Bickerstaffe,-2.384210292,2
30UPGH,Birch Green,5.977637367,5
30UPGJ,Burscough East,-1.255566593,3
30UPGK,Burscough West,-1.68364039,2
30UPGL,Derby,-1.357071441,3
30UPGM,Digmoor,5.388956122,5
30UPGN,Halsall,-2.983613179,1
30UPGP,Hesketh-with-Becconsall,-4.3669854,1
30UPGQ,Knowsley,-2.967265347,2
30UPGR,Moorside,4.454093132,5
30UPGS,Newburgh,-3.328457521,1
30UPGT,North Meols,-2.273485936,2
30UPGU,Parbold,-3.84149947,1
30UPGW,Rufford,-3.195512391,1
30UPGX,Scarisbrick,-2.928403965,2
30UPGY,Scott,-0.07990799,3
30UPGZ,Skelmersdale North,2.342716111,4
30UPHA,Skelmersdale South,1.498823815,4
30UPHB,Tanhouse,6.52438321,5
30UPHC,Tarleton,-3.763706005,1
30UPHD,Up Holland,-1.256373207,3
30UPHE,Wrightington,-3.479971891,1
30UQGE,Bourne,-0.970165828,3
30UQGF,Breck,-1.647177143,2
30UQGG,Brock,-3.132299204,1
30UQGH,Cabus,-4.070600332,1
30UQGJ,Calder,-5.447092994,1
30UQGK,Carleton,-4.067086203,1
30UQGL,Catterall,-4.158011339,1
30UQGM,Cleveleys Park,-1.813677981,2
30UQGN,Garstang,-2.853653039,2
30UQGP,Great Eccleston,-4.300340206,1
30UQGQ,Hambleton and Stalmine-with-Staynall,-3.862796852,1
30UQGR,Hardhorn,-2.146422566,2
30UQGS,High Cross,-3.970010191,1
30UQGT,Jubilee,0.25258714,4
30UQGU,Mount,3.345126256,5
30UQGW,Norcross,-1.932619704,2
30UQGX,Park,2.107021712,4
30UQGY,Pharos,3.11148523,5
30UQGZ,Pilling,-5.163758861,1
30UQHA,Preesall,-2.478010683,2
30UQHB,Rossall,2.092447728,4
30UQHC,Staina,-3.524865824,1
30UQHD,Tithebarn,-3.242629353,1
30UQHE,Victoria,-3.18801634,1
30UQHF,Warren,-0.312564716,3
30UQHG,Wyresdale,-3.447009239,1
31UBFY,Blaby South,-1.80897707,2
31UBFZ,Cosby with South Whetstone,-3.641369198,1
31UBGA,Countesthorpe,-3.859318859,1
31UBGB,Croft Hill,-2.602374951,2
31UBGC,Ellis,-3.660397138,1
31UBGD,Enderby and St John's,-1.423641142,3
31UBGE,Fairestone,-2.895359006,2
31UBGF,Forest,-4.000745653,1
31UBGG,Millfield,-1.643356903,2
31UBGH,Muxloe,-2.808413392,2
31UBGJ,Narborough and Littlethorpe,-3.45390662,1
31UBGK,Normanton,-2.874186896,2
31UBGL,North Whetstone,-3.023514219,1
31UBGM,Pastures,-5.916263109,1
31UBGN,Ravenhurst and Fosse,-0.829589161,3
31UBGP,Saxondale,-1.950307968,2
31UBGQ,Stanton and Flamville,-2.4908146,2
31UBGR,Winstanley,-2.782900049,2
31UCGG,Anstey,-1.567137437,3
31UCGH,Barrow and Sileby West,-2.524693422,2
31UCGJ,Birstall Wanlip,-3.374126465,1
31UCGK,Birstall Watermead,-2.359788729,2
31UCGL,East Goscote,-3.892845971,1
31UCGM,Forest Bradgate,-3.776666171,1
31UCGN,Loughborough Ashby,4.344590727,5
31UCGP,Loughborough Dishley and Hathern,-0.691328822,3
31UCGQ,Loughborough Garendon,-0.54918517,3
31UCGR,Loughborough Hastings,5.770394479,5
31UCGS,Loughborough Lemyngton,3.576922054,5
31UCGT,Loughborough Nanpantan,-3.276277926,1
31UCGU,Loughborough Outwoods,-3.635409927,1
31UCGW,Loughborough Shelthorpe,2.034998356,4
31UCGX,Loughborough Southfields,1.527922747,4
31UCGY,Loughborough Storer,2.999058014,5
31UCGZ,Mountsorrel,-1.562264199,3
31UCHA,Queniborough,-3.826814199,1
31UCHB,Quorn and Mountsorrel Castle,-3.355032491,1
31UCHC,Rothley and Thurcaston,-4.467312818,1
31UCHD,Shepshed East,-1.830689024,2
31UCHE,Shepshed West,-2.576067689,2
31UCHF,Sileby,-1.484537482,3
31UCHG,Syston East,-2.435730102,2
31UCHH,Syston West,-1.851272094,2
31UCHJ,The Wolds,-3.268716201,1
31UCHK,Thurmaston,-0.717005545,3
31UCHL,Wreake Villages,-5.091687033,1
31UDGD,Billesdon,-3.438376256,1
31UDGE,Bosworth,-3.171996806,1
31UDGF,Broughton Astley - Astley,-4.243419596,1
31UDGG,Broughton Astley - Broughton,-5.080573847,1
31UDGH,Broughton Astley - Primethorpe,-2.464821127,2
31UDGJ,Broughton Astley - Sutton,-4.692870208,1
31UDGK,Dunton,-3.993900831,1
31UDGL,Fleckney,-3.505326937,1
31UDGM,Glen,-3.381789074,1
31UDGN,Kibworth,-3.144105828,1
31UDGP,Lubenham,-3.283624658,1
31UDGQ,Lutterworth Brookfield,-5.045563413,1
31UDGR,Lutterworth Orchard,-2.835820697,2
31UDGS,Lutterworth Springs,-1.425610307,3
31UDGT,Lutterworth Swift,-1.577105504,3
31UDGU,Market Harborough - Great Bowden and Arden,-2.317216201,2
31UDGW,Market Harborough - Little Bowden,-4.10109875,1
31UDGX,Market Harborough - Logan,-2.473844525,2
31UDGY,Market Harborough - Welland,-1.638553199,2
31UDGZ,Misterton,-3.96359701,1
31UDHA,Nevill,-4.294311607,1
31UDHB,Peatling,-5.32210953,1
31UDHC,Thurnby and Houghton,-4.682618786,1
31UDHD,Tilton,-4.087369814,1
31UDHE,Ullesthorpe,-4.045455884,1
31UEFU,Ambien,-3.313227129,1
31UEFW,"Barlestone, Nailstone and Osbaston",-2.173668414,2
31UEFX,Barwell,-0.959833879,3
31UEFY,Burbage St Catherines and Lash Hill,-0.110499071,3
31UEFZ,Burbage Sketchley and Stretton,-3.830067098,1
31UEGA,"Cadeby, Carlton and Market Bosworth with Shackerstone",-3.127187451,1
31UEGB,Earl Shilton,-0.343816835,3
31UEGC,Groby,-4.078800273,1
31UEGD,Hinckley Castle,-0.876556278,3
31UEGE,Hinckley Clarendon,-1.229188701,3
31UEGF,Hinckley De Montfort,-2.492754944,2
31UEGG,Hinckley Trinity,-0.772098907,3
31UEGH,"Markfield, Stanton and Fieldhead",-2.898986891,2
31UEGJ,Newbold Verdon with Desford and Peckleton,-2.69219761,2
31UEGK,"Ratby, Bagworth and Thornton",-2.031157629,2
31UEGL,Twycross and Witherley with Sheepy,-4.198695074,1
31UGFT,Asfordby,-2.03416914,2
31UGFU,Bottesford,-3.439757132,1
31UGFW,Croxton Kerrial,-2.353158895,2
31UGFX,Frisby-on-the-Wreake,-4.496578642,1
31UGFY,Gaddesby,-4.001223181,1
31UGFZ,Long Clawson and Stathern,-2.388767451,2
31UGGA,Melton Craven,-0.383063852,3
31UGGB,Melton Dorian,-2.095958312,2
31UGGC,Melton Egerton,1.951205029,4
31UGGD,Melton Newport,-2.898887731,2
31UGGE,Melton Sysonby,-1.671932464,2
31UGGF,Melton Warwick,-0.212334559,3
31UGGG,Old Dalby,-2.343452444,2
31UGGH,Somerby,-2.769636476,2
31UGGJ,Waltham-on-the-Wolds,-3.448820734,1
31UGGK,Wymondham,0.754257609,4
31UHFZ,Appleby,-3.837371358,1
31UHGA,Ashby Castle,-5.033534637,1
31UHGB,Ashby Holywell,-1.876239628,2
31UHGC,Ashby Ivanhoe,-1.74234715,2
31UHGD,Bardon,-3.507547479,1
31UHGE,Breedon,-2.126128146,2
31UHGF,Castle Donington,-1.684173847,2
31UHGG,Coalville,0.121686474,3
31UHGH,Greenhill,2.167606949,4
31UHGJ,Hugglescote,-2.175837356,2
31UHGK,Ibstock and Heather,-1.305138237,3
31UHGL,Kegworth and Whatton,-2.118559688,2
31UHGM,Measham,-1.267198274,3
31UHGN,Moira,-1.296872345,3
31UHGP,Oakthorpe and Donisthorpe,-1.375606386,3
31UHGQ,Ravenstone and Packington,-2.230227883,2
31UHGR,Snibston,-1.732806129,2
31UHGS,Thringstone,-1.118354474,3
31UHGT,Valley,-3.452783672,1
31UHGU,Whitwick,-2.191305263,2
31UJFL,Oadby Brocks Hill,-3.208276385,1
31UJFM,Oadby Grange,-2.594808092,2
31UJFN,Oadby St Peter's,0.644350129,4
31UJFP,Oadby Uplands,-2.184383202,2
31UJFQ,Oadby Woodlands,-2.906689149,2
31UJFR,South Wigston,0.057162492,3
31UJFS,Wigston All Saints,-2.649436059,2
31UJFT,Wigston Fields,0.210414702,3
31UJFU,Wigston Meadowcourt,-3.630059771,1
31UJFW,Wigston St Wolstan's,-2.196245758,2
32UBFT,Central,2.598936775,4
32UBFU,Coastal,-2.757208227,2
32UBFW,Fenside,5.647015125,5
32UBFX,Fishtoft,-2.580572087,2
32UBFY,Five Village,-1.290596358,3
32UBFZ,Frampton and Holme,-3.338182224,1
32UBGA,Kirton,-0.605999949,3
32UBGB,North,-3.579455375,1
32UBGC,Old Leake and Wrangle,-1.558998045,3
32UBGD,Pilgrim,2.451741991,4
32UBGE,Skirbeck,2.120511826,4
32UBGF,South,-4.901449639,1
32UBGG,Staniland South,2.160157422,4
32UBGH,Staniland North,-0.708252424,3
32UBGJ,Swineshead and Holland Fen,-2.013031728,2
32UBGK,West,-4.305354057,1
32UBGL,Witham,0.616897424,4
32UBGM,Wyberton,-1.529553198,3
32UCHC,Alford,-0.472430521,3
32UCHD,Binbrook,-0.769579982,3
32UCHE,Burgh le Marsh,-2.874761432,2
32UCHF,Chapel St Leonards,-0.08725112,3
32UCHG,Coningsby and Tattershall,-0.151905355,3
32UCHH,Croft,-1.849747742,2
32UCHJ,Frithville,-2.218016856,2
32UCHK,Grimoldby,-2.702227418,2
32UCHL,Halton Holegate,-1.676854195,2
32UCHM,Holton le Clay,-2.398107055,2
32UCHN,Horncastle,-1.270364067,3
32UCHP,Hundleby,-2.069628938,2
32UCHQ,Ingoldmells,1.338425048,4
32UCHR,Legbourne,-2.050299347,2
32UCHS,Ludford,-2.408552632,2
32UCHT,Mablethorpe Central,2.239498536,4
32UCHU,Mablethorpe East,1.55753798,4
32UCHW,Mablethorpe North,0.972430934,4
32UCHX,Mareham le Fen,-1.25191669,3
32UCHY,Marshchapel,-1.197111912,3
32UCHZ,North Holme,1.617479896,4
32UCJA,North Somercotes,-1.623746702,2
32UCJB,North Thoresby,-1.80880976,2
32UCJC,Priory,1.147714649,4
32UCJD,Roughton,-2.22340928,2
32UCJE,St Clement's,1.379960628,4
32UCJF,St James',1.127936479,4
32UCJG,St Margaret's,0.176569312,3
32UCJH,St Mary's,-2.291126932,2
32UCJJ,St Michael's,-1.081592908,3
32UCJK,Scarbrough,3.85085776,5
32UCJL,Seacroft,-0.426478622,3
32UCJM,Sibsey,-3.588201156,1
32UCJN,Skidbrooke with Saltfleet Haven,-1.842023285,2
32UCJP,Spilsby,0.929699734,4
32UCJQ,Stickney,-0.941142339,3
32UCJR,Sutton on Sea North,-0.166415531,3
32UCJS,Sutton on Sea South,-0.980695814,3
32UCJT,Tetford,-3.038551934,1
32UCJU,Tetney,-2.248263415,2
32UCJW,Trinity,3.346278168,5
32UCJX,Trusthorpe and Mablethorpe South,1.893360092,4
32UCJY,Wainfleet and Friskney,0.550228877,4
32UCJZ,Willoughby with Sloothby,-1.792800502,2
32UCKA,Winthorpe,2.645493504,4
32UCKB,Withern with Stain,-0.587969619,3
32UCKC,Woodhall Spa,-2.706165225,2
32UCKD,Wragby,-1.536522955,3
32UDFM,Abbey,4.190505364,5
32UDFN,Birchwood,3.804390631,5
32UDFP,Boultham,1.40770413,4
32UDFQ,Bracebridge,-1.407577475,3
32UDFR,Carholme,1.164626141,4
32UDFS,Castle,4.508644194,5
32UDFT,Glebe,2.71993801,4
32UDFU,Hartsholme,-1.440726852,3
32UDFW,Minster,3.286290604,5
32UDFX,Moorland,3.643552366,5
32UDFY,Park,3.564529913,5
32UEGH,Ashby de la Launde,-0.941231405,3
32UEGJ,Bassingham,-1.704323634,2
32UEGK,Billinghay,1.192942048,4
32UEGL,Bracebridge Heath and Waddington East,-1.936647659,2
32UEGM,Branston and Mere,-1.417383357,3
32UEGN,Brant Broughton,-2.990582208,1
32UEGP,Cliff Villages,-2.690315318,2
32UEGQ,Cranwell and Byard's Leap,-2.328589118,2
32UEGR,Eagle and North Scarle,-2.755338436,2
32UEGS,Heckington Rural,-1.449781645,3
32UEGT,Heighington and Washingborough,-3.270750276,1
32UEGU,Kyme,-1.658768144,2
32UEGW,Leasingham and Roxholm,-3.679846038,1
32UEGX,Martin,-1.072946157,3
32UEGY,Metheringham,-1.943399871,2
32UEGZ,North Hykeham Forum,-4.144778063,1
32UEHA,North Hykeham Memorial,-2.678165446,2
32UEHB,North Hykeham Mill,-0.259792334,3
32UEHC,North Hykeham Moor,-3.174267311,1
32UEHD,North Hykeham Witham,-3.873354137,1
32UEHE,Osbournby,-1.345714154,3
32UEHF,Ruskington,-1.030027551,3
32UEHG,Skellingthorpe,-3.228509532,1
32UEHH,Sleaford Castle,0.329886188,4
32UEHJ,Sleaford Holdingham,0.330965501,4
32UEHK,Sleaford Mareham,-2.375139538,2
32UEHL,Sleaford Navigation,0.066135228,3
32UEHM,Sleaford Quarrington,-3.899099627,1
32UEHN,Sleaford Westholme,0.39930608,4
32UEHP,Waddington West,-3.08023552,1
32UFGA,Crowland,-2.612355734,2
32UFGB,Deeping St Nicholas,-0.619757396,3
32UFGC,Donington,-1.895054678,2
32UFGD,Fleet,-3.688799549,1
32UFGE,Gedney,-1.679707358,2
32UFGF,Gosberton Village,-1.891002312,2
32UFGG,Holbeach Hurn,-1.209378666,3
32UFGH,Holbeach St John's,-3.379250856,1
32UFGJ,Holbeach Town,-1.288292159,3
32UFGK,Long Sutton,-2.444824595,2
32UFGL,Pinchbeck,-2.942468279,2
32UFGM,Spalding Castle,-0.164237785,3
32UFGN,Spalding Monks House,-3.152788993,1
32UFGP,Spalding St John's,-2.396799895,2
32UFGQ,Spalding St Mary's,-1.686958796,2
32UFGR,Spalding St Paul's,2.345299481,4
32UFGS,Spalding Wygate,-3.139004083,1
32UFGT,Surfleet,-2.732247085,2
32UFGU,Sutton Bridge,-0.227220381,3
32UFGW,The Saints,-1.819418837,2
32UFGX,Weston and Moulton,-1.933411052,2
32UFGY,Whaplode,-2.663285833,2
32UGGM,All Saints,0.960609432,4
32UGGN,Aveland,-0.701113822,3
32UGGP,Barrowby,-3.808085308,1
32UGGQ,Belmont,-3.59081553,1
32UGGR,Bourne East,-1.920813732,2
32UGGS,Bourne West,-4.118595297,1
32UGGT,Deeping St James,-3.893776475,1
32UGGU,Earlesfield,4.6427783,5
32UGGW,Ermine,-2.694366948,2
32UGGX,Forest,-0.776891853,3
32UGGY,Glen Eden,-1.437721912,3
32UGGZ,Grantham St John's,1.105429262,4
32UGHA,Green Hill,-4.358476905,1
32UGHB,Greyfriars,-1.098420993,3
32UGHC,Harrowby,1.416087416,4
32UGHD,Heath,-1.66496083,2
32UGHE,Hillsides,-3.488034927,1
32UGHF,Isaac Newton,-0.65566256,3
32UGHG,Lincrest,-3.522665544,1
32UGHH,Loveden,-2.213965012,2
32UGHJ,Market and West Deeping,-1.825266853,2
32UGHK,Morkery,-1.485562701,3
32UGHL,Peascliffe,-0.538584816,3
32UGHM,Ringstone,-3.339828827,1
32UGHN,St Anne's,0.519554195,4
32UGHP,St George's,-0.746915822,3
32UGHQ,St Mary's,1.467459581,4
32UGHR,St Wulfram's,-1.497052801,3
32UGHS,Saxonwell,-3.830922135,1
32UGHT,Stamford St John's,-4.896800218,1
32UGHU,Thurlby,-4.21739942,1
32UGHW,Toller,-1.137509783,3
32UGHX,Truesdale,-4.608182823,1
32UGHY,Witham Valley,-3.261579701,1
32UHGD,Bardney,-0.61791415,3
32UHGE,Caistor,-0.718749249,3
32UHGF,Cherry Willingham,-3.004099026,1
32UHGG,Dunholme,-2.779548213,2
32UHGH,Fiskerton,-1.196500256,3
32UHGJ,Gainsborough East,5.369408979,5
32UHGK,Gainsborough North,1.757277555,4
32UHGL,Gainsborough South-West,3.836787703,5
32UHGM,Hemswell,-0.77396985,3
32UHGN,Kelsey,-3.57535795,1
32UHGP,Lea,-4.171515702,1
32UHGQ,Market Rasen,-0.325325848,3
32UHGR,Middle Rasen,-2.624143129,2
32UHGS,Nettleham,-3.391598739,1
32UHGT,Saxilby,-3.515325068,1
32UHGU,Scampton,-1.805906231,2
32UHGW,Scotter,-3.463533615,1
32UHGX,Stow,-2.778044396,2
32UHGY,Sudbrooke,-5.704764498,1
